9407087,0.003157468901398459
9503124,0.002255639715340455
9510017,0.002119024720208579
9402044,0.0019489702560678106
9711200,0.0016676714262498255
9410167,0.0016643240301135657
9402002,0.0015782399543352056
9205068,0.0014125509675063355
9408099,0.001386173252857379
9205027,0.0013544478569367721
9610043,0.0013172538035758961
9510135,0.0012201235963981906
9401139,0.0012160144349593683
9304154,0.0011681732764453085
9802150,0.001080883468038235
208020,0.0010351056112429867
9207053,0.00103510267263977
9305185,0.0010242630376238718
9802109,0.0010190783756334777
9307049,0.0009522911906159943
9204102,0.0009262101262381391
9207016,0.0008965911215079237
9906064,0.0008340126742682507
9201019,0.0008326772445512378
9501068,0.0008295938103568581
9510209,0.0008277114627220487
9301042,0.0008141448173226139
9504090,0.0008084562555085991
9402032,0.0007940492502626191
9208055,0.0007938005822073648
9209016,0.0007830397295043201
9308139,0.0007822239331789261
9504047,0.0007669881509596272
9411149,0.0007579460648749438
9412184,0.0007362446039737971
9402005,0.0007323592529715093
9205081,0.0007237028160475155
9408074,0.000721479566985734
9201054,0.0007201113155832791
9407031,0.0007117723538739014
9908142,0.0006901751938045694
9205051,0.0006898012009334619
9201061,0.0006849000162570235
9211056,0.0006766691975551073
9403198,0.0006764541973315778
9601029,0.0006638383658056586
9207060,0.0006570103600981733
9212085,0.0006435562027150011
9303057,0.0006325303101655955
9602052,0.0006270556323659046
9711162,0.0006134286903813879
9501030,0.0006009073510105174
9508143,0.000594073416835352
9510169,0.0005863583783966638
9406128,0.0005627813696570466
9512062,0.0005542036378236984
9403040,0.0005449046915073712
9505053,0.0005408686936195576
9205008,0.0005298848528591702
9611050,0.0005215433862545949
9405124,0.0005192541984243437
9512077,0.0005114973338499873
9208078,0.0005106345835156661
9204099,0.0005089219540233144
9206016,0.0004960157417244004
9309097,0.0004930489321869418
9209116,0.0004925624937956547
9409089,0.0004873817837229026
9608024,0.00047908337256549597
9511030,0.00046743487075738175
9504027,0.0004667850259906533
9309145,0.0004577564597467078
9201056,0.00044802050695369325
9204083,0.00044373719213214156
9512059,0.00043853449947180455
9602022,0.00043347006728797037
9411048,0.0004301606419952949
9201059,0.00042939115892455667
9507158,0.00042817481184520627
9905111,0.00042637564651978486
9407111,0.00042313186498062894
9410073,0.0004162724559032759
9302038,0.0004148807525682339
9507121,0.0004143246867838552
9510086,0.0004126845875011992
9202046,0.0004072893527017925
9602135,0.0004016221940538076
9511222,0.0003996948427107988
9506126,0.00039910579260051833
9507050,0.00039669108008731077
9611042,0.0003915923724501733
9504145,0.0003915649475163875
9510225,0.00038044864166387245
9202057,0.00038019661207516596
9408083,0.00037967807908950246
9602043,0.0003792107862980773
9506194,0.00037648851303404127
9505105,0.00037357896172771586
9411057,0.00036946266070388395
9305142,0.00036794270971983846
9506160,0.0003606415440721385
9302109,0.0003594973430126525
9603167,0.0003594096752305008
9601038,0.00035622897303462346
9510161,0.000347707686060935
9411178,0.0003460683038307256
9301068,0.00033683940264841463
9910093,0.0003360310884243242
9202014,0.00033062766041973334
9211021,0.0003302792577122636
9210010,0.00032859543230434856
9603142,0.000317839051408325
9511043,0.00031587147462585073
9507048,0.00031586474156803534
9301043,0.0003157029053027724
9512219,0.00031315103208755994
9206047,0.00031257577110887017
9711165,0.0003075759574162796
9602051,0.0003068821601609263
9203056,0.00030442983798227883
9502072,0.0003031336033653411
9204046,0.0003022650968707255
9211097,0.0003004862324152259
9504081,0.0002974551621677129
